block_id,cell_line_id,drug1_original,drug1_id,drug1_match_source,drug2_original,drug2_id,drug2_match_source,synergy_loewe,synergy_bliss,synergy_zip,synergy_hsa,source_study,A_d1,A_d2,target_combo_auc
240635,HL-60,Imatinib,Imatinib,exact,"Azacytidine, 5-",Azacytidine,fuzzy,-29.2350376817281,1.04980489593955,1.9732206074044,-4.31553771804094,ALMANAC,196.768798828125,202.7279052734375,170.51331436905315
244646,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,Imatinib,Imatinib,exact,-24.9227317595263,1.27468053897925,1.86860124391594,-0.120218118636521,ALMANAC,165.6033172607422,196.768798828125,156.2633262849073
248984,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,Bortezomib,Bortezomib (Velcade),exact,-15.7911934247707,-0.55499865379733,-0.545948944070185,-0.642188228105374,ALMANAC,165.6033172607422,120.50607299804688,127.26350170462383
251901,HL-60,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,"Azacytidine, 5-",Azacytidine,fuzzy,-12.5284978699325,-5.02258955746826,-6.19535865498013,-9.20691895547742,ALMANAC,165.6033172607422,202.7279052734375,171.63711339715735
257169,HL-60,Sorafenib,Sorafenib,exact,Bortezomib,Bortezomib (Velcade),exact,-68.4187002969449,1.59932537717777,2.45028710661584,-2.07110948075731,ALMANAC,156.0899658203125,120.50607299804688,69.87931911223478
260545,HL-60,Imatinib,Imatinib,exact,Bortezomib,Bortezomib (Velcade),exact,-49.5017641727839,-0.103777754647594,2.6849876631465,-4.8166052582601,ALMANAC,196.768798828125,120.50607299804688,109.13567174030203
263877,HL-60,Sorafenib,Sorafenib,exact,Erlotinib hydrochloride,Erlotinib,exact,-5.66083191068329,-2.6692439461373,4.41799964040468,-3.96777614742397,ALMANAC,156.0899658203125,193.59735107421875,169.18282653658233
266476,HL-60,Dasatinib,Dasatinib,exact,Bortezomib,Bortezomib (Velcade),exact,-2.63089511816832,1.10502551473536,0.736812041735926,-0.0999224349912125,ALMANAC,136.0251922607422,120.50607299804688,125.6347375112262
269305,HL-60,Gefitinib,Gefitinib,exact,Dasatinib,Dasatinib,exact,1.07988065410819,3.42818415769819,-0.534579240676991,1.11333743691903,ALMANAC,203.01541137695312,136.0251922607422,170.60018247295585
269397,HL-60,"Azacytidine, 5-",Azacytidine,fuzzy,Lapatinib,Lapatinib,exact,-30.9094215704341,-0.783997452903823,1.84715515006537,-4.70936363696081,ALMANAC,202.7279052734375,192.39686584472656,166.65296398864794
271927,HL-60,Nilotinib,Nilotinib,exact,Dasatinib,Dasatinib,exact,4.77399368890847,-0.696711456829538,-2.69138956932226,0.995337436919031,ALMANAC,188.7276611328125,136.0251922607422,167.1504203856858
275326,HL-60,Dasatinib,Dasatinib,exact,Erlotinib hydrochloride,Erlotinib,exact,1.33160429369916,-2.77365185098735,-2.14418838974693,-2.19082903042948,ALMANAC,136.0251922607422,193.59735107421875,166.14287596117964
286978,HL-60,"Azacytidine, 5-",Azacytidine,fuzzy,Sunitinib,Sunitinib,exact,-11.1599291778383,1.06584897054414,4.65419858804755,-8.36827634674212,ALMANAC,202.7279052734375,166.6292724609375,173.5186596893492
