beataml_drug_id,chembl_id,target_chembl_id,target_uniprot,target_name,standard_type,standard_value_nM,pIC50,assay_chembl_id
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2185,Q96GD4,Aurora kinase B,Kd,10000.0,5.0,CHEMBL1908469
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4045,Q13131,5'-AMP-activated protein kinase catalytic subunit alpha-1,Kd,10000.0,5.0,CHEMBL1908470
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL6149,Q9Y2K2,Serine/threonine-protein kinase SIK3,Kd,1300.0,5.89,CHEMBL1908471
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3938,O75716,Serine/threonine-protein kinase 16,Kd,490.0,6.31,CHEMBL1908472
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5790,Q00537,Cyclin-dependent kinase 17,Kd,10000.0,5.0,CHEMBL1908473
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5122,Q16832,Discoidin domain-containing receptor 2,Kd,10000.0,5.0,CHEMBL1908474
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5311,P37023,Activin receptor type-1-like,Kd,10000.0,5.0,CHEMBL1908475
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5251,Q06187,Tyrosine-protein kinase BTK,Kd,10000.0,5.0,CHEMBL1908476
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL331,P11802,Cyclin-dependent kinase 4,Kd,10000.0,5.0,CHEMBL1908477
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL331,P11802,Cyclin-dependent kinase 4,Kd,10000.0,5.0,CHEMBL1908478
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2742,P22607,Fibroblast growth factor receptor 3,Kd,10000.0,5.0,CHEMBL1908479
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2742,P22607,Fibroblast growth factor receptor 3,Kd,10000.0,5.0,CHEMBL1908480
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1981,P06213,Insulin receptor,Kd,10000.0,5.0,CHEMBL1908481
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2148,P52333,Tyrosine-protein kinase JAK3,Kd,2.0,8.7,CHEMBL1908482
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908483
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,6300.0,5.2,CHEMBL1908484
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,6300.0,5.2,CHEMBL1908485
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,7100.0,5.15,CHEMBL1908486
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908487
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908488
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908489
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908490
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3717,P08581,Hepatocyte growth factor receptor,Kd,10000.0,5.0,CHEMBL1908491
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3717,P08581,Hepatocyte growth factor receptor,Kd,10000.0,5.0,CHEMBL1908492
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3717,P08581,Hepatocyte growth factor receptor,Kd,10000.0,5.0,CHEMBL1908493
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2349,P15735,"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform",Kd,1000.0,6.0,CHEMBL1908494
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5606,Q15831,Serine/threonine-protein kinase STK11,Kd,10000.0,5.0,CHEMBL1908495
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4128,Q02763,Angiopoietin-1 receptor,Kd,10000.0,5.0,CHEMBL1908496
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1957,P08069,Insulin-like growth factor 1 receptor,Kd,10000.0,5.0,CHEMBL1908497
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1163127,Q6ZN16,Mitogen-activated protein kinase kinase kinase 15,Kd,1100.0,5.96,CHEMBL1908498
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5407,Q86V86,Serine/threonine-protein kinase pim-3,Kd,10000.0,5.0,CHEMBL1908499
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2527,O96017,Serine/threonine-protein kinase Chk2,Kd,10000.0,5.0,CHEMBL1908500
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1824,P04626,Receptor tyrosine-protein kinase erbB-2,Kd,10000.0,5.0,CHEMBL1908501
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3906,Q15349,Ribosomal protein S6 kinase alpha-2,Kd,150.0,6.82,CHEMBL1908502
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3125,O75676,Ribosomal protein S6 kinase alpha-4,Kd,10000.0,5.0,CHEMBL1908503
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4599,Q07912,Activated CDC42 kinase 1,Kd,2600.0,5.59,CHEMBL1908504
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2815,P04629,High affinity nerve growth factor receptor,Kd,1500.0,5.82,CHEMBL1908505
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5426,Q86YV6,Myosin light chain kinase family member 4,Kd,10000.0,5.0,CHEMBL1908506
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5358,Q9P2K8,eIF-2-alpha kinase GCN2,Kd,10000.0,5.0,CHEMBL1908507
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4482,O96013,Serine/threonine-protein kinase PAK 4,Kd,1600.0,5.8,CHEMBL1908508
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1163129,Q52WX2,Serine/threonine-protein kinase SBK1,Kd,1300.0,5.89,CHEMBL1908509
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5518,Q8N4C8,Misshapen-like kinase 1,Kd,10000.0,5.0,CHEMBL1908510
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5519,Q8N568,Serine/threonine-protein kinase DCLK2,Kd,760.0,6.12,CHEMBL1908511
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3009,Q15303,Receptor tyrosine-protein kinase erbB-4,Kd,10000.0,5.0,CHEMBL1908512
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5749,Q92918,Mitogen-activated protein kinase kinase kinase kinase 1,Kd,10000.0,5.0,CHEMBL1908513
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4526,Q9UF33,Ephrin type-A receptor 6,Kd,10000.0,5.0,CHEMBL1908445
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5654,Q8WXR4,Myosin-IIIb,Kd,10000.0,5.0,CHEMBL1908514
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5047,Q6PHR2,Serine/threonine-protein kinase ULK3,Kd,2400.0,5.62,CHEMBL1908515
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5903,Q04771,Activin receptor type-1,Kd,10000.0,5.0,CHEMBL1908516
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5466,Q13705,Activin receptor type-2B,Kd,10000.0,5.0,CHEMBL1908517
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL6150,Q8WU08,Serine/threonine-protein kinase 32A,Kd,10000.0,5.0,CHEMBL1908518
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1163117,Q8IVW4,Cyclin-dependent kinase-like 3,Kd,10000.0,5.0,CHEMBL1908519
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4718,Q9BUB5,MAP kinase-interacting serine/threonine-protein kinase 1,Kd,10000.0,5.0,CHEMBL1908520
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5969,Q99755,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,Kd,10000.0,5.0,CHEMBL1908521
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5476,O00238,Bone morphogenetic protein receptor type-1B,Kd,1800.0,5.74,CHEMBL1908522
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5467,Q13873,Bone morphogenetic protein receptor type-2,Kd,930.0,6.03,CHEMBL1908523
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4121,Q13554,Calcium/calmodulin-dependent protein kinase type II subunit beta,Kd,310.0,6.51,CHEMBL1908524
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4442,Q00526,Cyclin-dependent kinase 3,Kd,10000.0,5.0,CHEMBL1908525
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5719,P49336,Cyclin-dependent kinase 8,Kd,10000.0,5.0,CHEMBL1908526
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3116,P50750,Cyclin-dependent kinase 9,Kd,10000.0,5.0,CHEMBL1908527
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4630,O14757,Serine/threonine-protein kinase Chk1,Kd,10000.0,5.0,CHEMBL1908528
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3476,O15111,Inhibitor of nuclear factor kappa-B kinase subunit alpha,Kd,10000.0,5.0,CHEMBL1908529
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2543,P78368,Casein kinase I isoform gamma-2,Kd,10000.0,5.0,CHEMBL1908530
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2468,O43293,Death-associated protein kinase 3,Kd,89.0,7.05,CHEMBL1908531
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1163101,O75460,Serine/threonine-protein kinase/endoribonuclease IRE1,Kd,2500.0,5.6,CHEMBL1908532
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1991,O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,Kd,2300.0,5.64,CHEMBL1908533
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3357,P51617,Interleukin-1 receptor-associated kinase 1,Kd,290.0,6.54,CHEMBL1908534
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5616,P27037,Activin receptor type-2A,Kd,10000.0,5.0,CHEMBL1908535
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2431,P31751,RAC-beta serine/threonine-protein kinase,Kd,10000.0,5.0,CHEMBL1908536
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4895,P30530,Tyrosine-protein kinase receptor UFO,Kd,10000.0,5.0,CHEMBL1908537
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2250,P51451,Tyrosine-protein kinase Blk,Kd,10000.0,5.0,CHEMBL1908538
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3834,P51813,Cytoplasmic tyrosine-protein kinase BMX,Kd,10000.0,5.0,CHEMBL1908539
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2494,Q16566,Calcium/calmodulin-dependent protein kinase type IV,Kd,10000.0,5.0,CHEMBL1908540
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL301,P24941,Cyclin-dependent kinase 2,Kd,10000.0,5.0,CHEMBL1908541
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3055,P50613,Cyclin-dependent kinase 7,Kd,3300.0,5.48,CHEMBL1908542
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2793,P48729,Casein kinase I isoform alpha,Kd,1800.0,5.74,CHEMBL1908543
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4937,P49674,Casein kinase I isoform epsilon,Kd,10000.0,5.0,CHEMBL1908544
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3629,P68400,Casein kinase II subunit alpha,Kd,4200.0,5.38,CHEMBL1908545
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4070,P19784,Casein kinase II subunit alpha',Kd,3300.0,5.48,CHEMBL1908546
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5319,Q08345,Epithelial discoidin domain-containing receptor 1,Kd,10000.0,5.0,CHEMBL1908547
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5838,P21860,Receptor tyrosine-protein kinase erbB-3,Kd,10000.0,5.0,CHEMBL1908548
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL5455,P07332,Tyrosine-protein kinase Fes/Fps,Kd,10000.0,5.0,CHEMBL1908549
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1868,P17948,Vascular endothelial growth factor receptor 1,Kd,10000.0,5.0,CHEMBL1908550
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL1955,P35916,Vascular endothelial growth factor receptor 3,Kd,10000.0,5.0,CHEMBL1908551
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL4223,P42685,Tyrosine-protein kinase FRK,Kd,10000.0,5.0,CHEMBL1908552
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL262,P49841,Glycogen synthase kinase-3 beta,Kd,10000.0,5.0,CHEMBL1908553
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL3234,P08631,Tyrosine-protein kinase HCK,Kd,10000.0,5.0,CHEMBL1908554
Ruxolitinib (INCB018424),CHEMBL1789941,CHEMBL2835,P23458,Tyrosine-protein kinase JAK1,Kd,10000.0,5.0,CHEMBL1908555
SGX-523,CHEMBL1236107,CHEMBL4224,P49759,Dual specificity protein kinase CLK1,Kd,10000.0,5.0,CHEMBL1908461
SGX-523,CHEMBL1236107,CHEMBL5608,Q16288,NT-3 growth factor receptor,Kd,10000.0,5.0,CHEMBL1908462
SGX-523,CHEMBL1236107,CHEMBL4674,P53778,Mitogen-activated protein kinase 12,Kd,10000.0,5.0,CHEMBL1908463
SGX-523,CHEMBL1236107,CHEMBL5331,Q12866,Tyrosine-protein kinase Mer,Kd,10000.0,5.0,CHEMBL1908464
SGX-523,CHEMBL1236107,CHEMBL5668,P78362,SRSF protein kinase 2,Kd,10000.0,5.0,CHEMBL1908465
SGX-523,CHEMBL1236107,CHEMBL3935,Q9UQB9,Aurora kinase C,Kd,10000.0,5.0,CHEMBL1908466
SGX-523,CHEMBL1236107,CHEMBL2801,Q13557,Calcium/calmodulin-dependent protein kinase type II subunit delta,Kd,10000.0,5.0,CHEMBL1908467
SGX-523,CHEMBL1236107,CHEMBL5404,Q86UE8,Serine/threonine-protein kinase tousled-like 2,Kd,10000.0,5.0,CHEMBL1908468
SGX-523,CHEMBL1236107,CHEMBL2185,Q96GD4,Aurora kinase B,Kd,10000.0,5.0,CHEMBL1908469
SGX-523,CHEMBL1236107,CHEMBL4045,Q13131,5'-AMP-activated protein kinase catalytic subunit alpha-1,Kd,10000.0,5.0,CHEMBL1908470
SGX-523,CHEMBL1236107,CHEMBL6149,Q9Y2K2,Serine/threonine-protein kinase SIK3,Kd,10000.0,5.0,CHEMBL1908471
SGX-523,CHEMBL1236107,CHEMBL3938,O75716,Serine/threonine-protein kinase 16,Kd,10000.0,5.0,CHEMBL1908472
SGX-523,CHEMBL1236107,CHEMBL5790,Q00537,Cyclin-dependent kinase 17,Kd,10000.0,5.0,CHEMBL1908473
SGX-523,CHEMBL1236107,CHEMBL5122,Q16832,Discoidin domain-containing receptor 2,Kd,10000.0,5.0,CHEMBL1908474
SGX-523,CHEMBL1236107,CHEMBL5311,P37023,Activin receptor type-1-like,Kd,10000.0,5.0,CHEMBL1908475
SGX-523,CHEMBL1236107,CHEMBL5251,Q06187,Tyrosine-protein kinase BTK,Kd,10000.0,5.0,CHEMBL1908476
SGX-523,CHEMBL1236107,CHEMBL331,P11802,Cyclin-dependent kinase 4,Kd,10000.0,5.0,CHEMBL1908477
SGX-523,CHEMBL1236107,CHEMBL331,P11802,Cyclin-dependent kinase 4,Kd,10000.0,5.0,CHEMBL1908478
SGX-523,CHEMBL1236107,CHEMBL2742,P22607,Fibroblast growth factor receptor 3,Kd,10000.0,5.0,CHEMBL1908479
SGX-523,CHEMBL1236107,CHEMBL2742,P22607,Fibroblast growth factor receptor 3,Kd,10000.0,5.0,CHEMBL1908480
SGX-523,CHEMBL1236107,CHEMBL1981,P06213,Insulin receptor,Kd,10000.0,5.0,CHEMBL1908481
SGX-523,CHEMBL1236107,CHEMBL2148,P52333,Tyrosine-protein kinase JAK3,Kd,10000.0,5.0,CHEMBL1908482
SGX-523,CHEMBL1236107,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908483
SGX-523,CHEMBL1236107,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908484
SGX-523,CHEMBL1236107,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908485
SGX-523,CHEMBL1236107,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908486
SGX-523,CHEMBL1236107,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908487
SGX-523,CHEMBL1236107,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908488
SGX-523,CHEMBL1236107,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908489
SGX-523,CHEMBL1236107,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908490
SGX-523,CHEMBL1236107,CHEMBL3717,P08581,Hepatocyte growth factor receptor,Kd,0.19,9.72,CHEMBL1908491
SGX-523,CHEMBL1236107,CHEMBL3717,P08581,Hepatocyte growth factor receptor,Kd,0.82,9.09,CHEMBL1908492
SGX-523,CHEMBL1236107,CHEMBL3717,P08581,Hepatocyte growth factor receptor,Kd,3.9,8.41,CHEMBL1908493
SGX-523,CHEMBL1236107,CHEMBL2349,P15735,"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform",Kd,10000.0,5.0,CHEMBL1908494
SGX-523,CHEMBL1236107,CHEMBL5606,Q15831,Serine/threonine-protein kinase STK11,Kd,10000.0,5.0,CHEMBL1908495
SGX-523,CHEMBL1236107,CHEMBL4128,Q02763,Angiopoietin-1 receptor,Kd,10000.0,5.0,CHEMBL1908496
SGX-523,CHEMBL1236107,CHEMBL1957,P08069,Insulin-like growth factor 1 receptor,Kd,10000.0,5.0,CHEMBL1908497
SGX-523,CHEMBL1236107,CHEMBL1163127,Q6ZN16,Mitogen-activated protein kinase kinase kinase 15,Kd,10000.0,5.0,CHEMBL1908498
SGX-523,CHEMBL1236107,CHEMBL5407,Q86V86,Serine/threonine-protein kinase pim-3,Kd,10000.0,5.0,CHEMBL1908499
SGX-523,CHEMBL1236107,CHEMBL2527,O96017,Serine/threonine-protein kinase Chk2,Kd,10000.0,5.0,CHEMBL1908500
SGX-523,CHEMBL1236107,CHEMBL1824,P04626,Receptor tyrosine-protein kinase erbB-2,Kd,10000.0,5.0,CHEMBL1908501
SGX-523,CHEMBL1236107,CHEMBL3906,Q15349,Ribosomal protein S6 kinase alpha-2,Kd,10000.0,5.0,CHEMBL1908502
SGX-523,CHEMBL1236107,CHEMBL3125,O75676,Ribosomal protein S6 kinase alpha-4,Kd,10000.0,5.0,CHEMBL1908503
SGX-523,CHEMBL1236107,CHEMBL4599,Q07912,Activated CDC42 kinase 1,Kd,10000.0,5.0,CHEMBL1908504
SGX-523,CHEMBL1236107,CHEMBL2815,P04629,High affinity nerve growth factor receptor,Kd,10000.0,5.0,CHEMBL1908505
SGX-523,CHEMBL1236107,CHEMBL5426,Q86YV6,Myosin light chain kinase family member 4,Kd,10000.0,5.0,CHEMBL1908506
SGX-523,CHEMBL1236107,CHEMBL5358,Q9P2K8,eIF-2-alpha kinase GCN2,Kd,10000.0,5.0,CHEMBL1908507
SGX-523,CHEMBL1236107,CHEMBL4482,O96013,Serine/threonine-protein kinase PAK 4,Kd,10000.0,5.0,CHEMBL1908508
SGX-523,CHEMBL1236107,CHEMBL1163129,Q52WX2,Serine/threonine-protein kinase SBK1,Kd,10000.0,5.0,CHEMBL1908509
SGX-523,CHEMBL1236107,CHEMBL5518,Q8N4C8,Misshapen-like kinase 1,Kd,10000.0,5.0,CHEMBL1908510
SGX-523,CHEMBL1236107,CHEMBL5519,Q8N568,Serine/threonine-protein kinase DCLK2,Kd,10000.0,5.0,CHEMBL1908511
SGX-523,CHEMBL1236107,CHEMBL3009,Q15303,Receptor tyrosine-protein kinase erbB-4,Kd,10000.0,5.0,CHEMBL1908512
SGX-523,CHEMBL1236107,CHEMBL5749,Q92918,Mitogen-activated protein kinase kinase kinase kinase 1,Kd,10000.0,5.0,CHEMBL1908513
SGX-523,CHEMBL1236107,CHEMBL4526,Q9UF33,Ephrin type-A receptor 6,Kd,10000.0,5.0,CHEMBL1908445
SGX-523,CHEMBL1236107,CHEMBL5654,Q8WXR4,Myosin-IIIb,Kd,10000.0,5.0,CHEMBL1908514
SGX-523,CHEMBL1236107,CHEMBL5047,Q6PHR2,Serine/threonine-protein kinase ULK3,Kd,10000.0,5.0,CHEMBL1908515
SGX-523,CHEMBL1236107,CHEMBL5903,Q04771,Activin receptor type-1,Kd,10000.0,5.0,CHEMBL1908516
SGX-523,CHEMBL1236107,CHEMBL5466,Q13705,Activin receptor type-2B,Kd,10000.0,5.0,CHEMBL1908517
SGX-523,CHEMBL1236107,CHEMBL6150,Q8WU08,Serine/threonine-protein kinase 32A,Kd,10000.0,5.0,CHEMBL1908518
SGX-523,CHEMBL1236107,CHEMBL1163117,Q8IVW4,Cyclin-dependent kinase-like 3,Kd,10000.0,5.0,CHEMBL1908519
SGX-523,CHEMBL1236107,CHEMBL4718,Q9BUB5,MAP kinase-interacting serine/threonine-protein kinase 1,Kd,10000.0,5.0,CHEMBL1908520
SGX-523,CHEMBL1236107,CHEMBL5969,Q99755,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,Kd,10000.0,5.0,CHEMBL1908521
SGX-523,CHEMBL1236107,CHEMBL5476,O00238,Bone morphogenetic protein receptor type-1B,Kd,10000.0,5.0,CHEMBL1908522
SGX-523,CHEMBL1236107,CHEMBL5467,Q13873,Bone morphogenetic protein receptor type-2,Kd,10000.0,5.0,CHEMBL1908523
SGX-523,CHEMBL1236107,CHEMBL4121,Q13554,Calcium/calmodulin-dependent protein kinase type II subunit beta,Kd,10000.0,5.0,CHEMBL1908524
SGX-523,CHEMBL1236107,CHEMBL4442,Q00526,Cyclin-dependent kinase 3,Kd,10000.0,5.0,CHEMBL1908525
SGX-523,CHEMBL1236107,CHEMBL5719,P49336,Cyclin-dependent kinase 8,Kd,10000.0,5.0,CHEMBL1908526
SGX-523,CHEMBL1236107,CHEMBL3116,P50750,Cyclin-dependent kinase 9,Kd,10000.0,5.0,CHEMBL1908527
SGX-523,CHEMBL1236107,CHEMBL4630,O14757,Serine/threonine-protein kinase Chk1,Kd,10000.0,5.0,CHEMBL1908528
SGX-523,CHEMBL1236107,CHEMBL3476,O15111,Inhibitor of nuclear factor kappa-B kinase subunit alpha,Kd,10000.0,5.0,CHEMBL1908529
SGX-523,CHEMBL1236107,CHEMBL2543,P78368,Casein kinase I isoform gamma-2,Kd,10000.0,5.0,CHEMBL1908530
SGX-523,CHEMBL1236107,CHEMBL2468,O43293,Death-associated protein kinase 3,Kd,10000.0,5.0,CHEMBL1908531
SGX-523,CHEMBL1236107,CHEMBL1163101,O75460,Serine/threonine-protein kinase/endoribonuclease IRE1,Kd,10000.0,5.0,CHEMBL1908532
SGX-523,CHEMBL1236107,CHEMBL1991,O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,Kd,10000.0,5.0,CHEMBL1908533
SGX-523,CHEMBL1236107,CHEMBL3357,P51617,Interleukin-1 receptor-associated kinase 1,Kd,10000.0,5.0,CHEMBL1908534
SGX-523,CHEMBL1236107,CHEMBL5616,P27037,Activin receptor type-2A,Kd,10000.0,5.0,CHEMBL1908535
SGX-523,CHEMBL1236107,CHEMBL2431,P31751,RAC-beta serine/threonine-protein kinase,Kd,10000.0,5.0,CHEMBL1908536
SGX-523,CHEMBL1236107,CHEMBL4895,P30530,Tyrosine-protein kinase receptor UFO,Kd,10000.0,5.0,CHEMBL1908537
SGX-523,CHEMBL1236107,CHEMBL2250,P51451,Tyrosine-protein kinase Blk,Kd,10000.0,5.0,CHEMBL1908538
SGX-523,CHEMBL1236107,CHEMBL3834,P51813,Cytoplasmic tyrosine-protein kinase BMX,Kd,10000.0,5.0,CHEMBL1908539
SGX-523,CHEMBL1236107,CHEMBL2494,Q16566,Calcium/calmodulin-dependent protein kinase type IV,Kd,10000.0,5.0,CHEMBL1908540
SGX-523,CHEMBL1236107,CHEMBL301,P24941,Cyclin-dependent kinase 2,Kd,10000.0,5.0,CHEMBL1908541
SGX-523,CHEMBL1236107,CHEMBL3055,P50613,Cyclin-dependent kinase 7,Kd,10000.0,5.0,CHEMBL1908542
SGX-523,CHEMBL1236107,CHEMBL2793,P48729,Casein kinase I isoform alpha,Kd,10000.0,5.0,CHEMBL1908543
SGX-523,CHEMBL1236107,CHEMBL4937,P49674,Casein kinase I isoform epsilon,Kd,10000.0,5.0,CHEMBL1908544
SGX-523,CHEMBL1236107,CHEMBL3629,P68400,Casein kinase II subunit alpha,Kd,10000.0,5.0,CHEMBL1908545
SGX-523,CHEMBL1236107,CHEMBL4070,P19784,Casein kinase II subunit alpha',Kd,10000.0,5.0,CHEMBL1908546
SGX-523,CHEMBL1236107,CHEMBL5319,Q08345,Epithelial discoidin domain-containing receptor 1,Kd,10000.0,5.0,CHEMBL1908547
SGX-523,CHEMBL1236107,CHEMBL5838,P21860,Receptor tyrosine-protein kinase erbB-3,Kd,10000.0,5.0,CHEMBL1908548
SGX-523,CHEMBL1236107,CHEMBL5455,P07332,Tyrosine-protein kinase Fes/Fps,Kd,10000.0,5.0,CHEMBL1908549
SGX-523,CHEMBL1236107,CHEMBL1868,P17948,Vascular endothelial growth factor receptor 1,Kd,10000.0,5.0,CHEMBL1908550
SGX-523,CHEMBL1236107,CHEMBL1955,P35916,Vascular endothelial growth factor receptor 3,Kd,10000.0,5.0,CHEMBL1908551
SGX-523,CHEMBL1236107,CHEMBL4223,P42685,Tyrosine-protein kinase FRK,Kd,10000.0,5.0,CHEMBL1908552
SGX-523,CHEMBL1236107,CHEMBL262,P49841,Glycogen synthase kinase-3 beta,Kd,10000.0,5.0,CHEMBL1908553
SGX-523,CHEMBL1236107,CHEMBL3234,P08631,Tyrosine-protein kinase HCK,Kd,10000.0,5.0,CHEMBL1908554
SGX-523,CHEMBL1236107,CHEMBL2835,P23458,Tyrosine-protein kinase JAK1,Kd,10000.0,5.0,CHEMBL1908555
SGX-523,CHEMBL1236107,CHEMBL2835,P23458,Tyrosine-protein kinase JAK1,Kd,10000.0,5.0,CHEMBL1908556
SGX-523,CHEMBL1236107,CHEMBL279,P35968,Vascular endothelial growth factor receptor 2,Kd,10000.0,5.0,CHEMBL1908557
